month,flat_type,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
1993-03,MULTI GENERATION,230000.0,198000.0,262000.0,214000.0,246000.0,1462.626014261126,1346.938775510204,1578.313253012048,1404.782394885665,1520.469633636587
1993-04,MULTI GENERATION,240000.0,200000.0,279000.0,220000.0,259500.0,1463.4146341463415,1324.5033112582782,1680.7228915662652,1393.95897270231,1572.0687628563032
1993-05,MULTI GENERATION,249000.0,185000.0,324000.0,230000.0,290000.0,1616.2811547426932,1128.0487804878048,2025.0,1424.671944087862,1774.6544391281234
1993-06,MULTI GENERATION,265000.0,220000.0,330000.0,250000.0,280000.0,1742.4242424242425,1396.6480446927374,2244.8979591836733,1536.3128491620112,1863.905325443787
1993-07,MULTI GENERATION,265000.0,220000.0,370000.0,237500.0,341250.0,1691.7670682730923,1432.748538011696,2242.4242424242425,1525.1572327044025,2065.580503833516
1993-08,MULTI GENERATION,330000.0,280000.0,450000.0,300000.0,399000.0,2005.5432372505543,1707.3170731707316,2727.2727272727275,1812.7387599177198,2406.900328587076
1993-09,MULTI GENERATION,333500.0,270000.0,460000.0,279000.0,403750.0,2189.3939393939395,1719.5121951219512,2787.878787878788,1963.968957871397,2446.969696969697
1993-10,MULTI GENERATION,340000.0,340000.0,340000.0,340000.0,340000.0,2073.170731707317,2073.170731707317,2073.170731707317,2073.170731707317,2073.170731707317
1993-11,MULTI GENERATION,375000.0,361000.0,380000.0,368000.0,377500.0,2289.156626506024,2270.4402515723273,2300.6134969325153,2279.7984390391757,2294.8850617192697
1993-12,MULTI GENERATION,350000.0,300000.0,365000.0,325000.0,357500.0,2147.239263803681,1829.2682926829268,2198.7951807228915,1988.2537782433037,2173.0172222632864
1994-01,MULTI GENERATION,367500.0,300000.0,427000.0,342500.0,390000.0,2216.91231482867,1787.7094972067039,2587.878787878788,2089.1514500537055,2363.6363636363635
1994-02,MULTI GENERATION,376000.0,365000.0,387000.0,370500.0,381500.0,2380.8545440038297,2198.7951807228915,2562.9139072847684,2289.824862363361,2471.884225644299
1994-03,MULTI GENERATION,382500.0,320000.0,500000.0,365000.0,413750.0,2284.891598915989,1787.7094972067039,3012.0481927710844,2113.5940409683426,2513.682779900088
1994-04,MULTI GENERATION,400000.0,345000.0,462000.0,372500.0,431000.0,2439.0243902439024,2169.811320754717,2887.5,2304.4178554993096,2663.262195121951
1994-05,MULTI GENERATION,265000.0,225000.0,305000.0,245000.0,285000.0,2007.5757575757575,1704.5454545454545,2310.6060606060605,1856.060606060606,2159.090909090909
1994-06,MULTI GENERATION,415000.0,410000.0,420000.0,412500.0,417500.0,2515.4275639141933,2469.879518072289,2560.9756097560976,2492.653540993241,2538.2015868351455
1994-07,MULTI GENERATION,420000.0,370000.0,485000.0,404750.0,430000.0,2514.6198830409357,2228.9156626506024,2939.3939393939395,2346.532065732301,2643.654970760234
1994-08,MULTI GENERATION,420000.0,345000.0,430000.0,382500.0,425000.0,2530.120481927711,2103.6585365853657,2590.3614457831327,2316.889509256538,2560.240963855422
